x	y	oid_
99808.5925	-81404.804	NA
101808.5925	-81404.804	NA
103808.5925	-81404.804	NA
105808.5925	-81404.804	NA
107808.5925	-81404.804	NA
109808.5925	-81404.804	NA
111808.5925	-81404.804	NA
113808.5925	-81404.804	NA
115808.5925	-81404.804	NA
117808.5925	-81404.804	NA
119808.5925	-81404.804	NA
121808.5925	-81404.804	NA
123808.5925	-81404.804	NA
125808.5925	-81404.804	NA
127808.5925	-81404.804	NA
129808.5925	-81404.804	NA
131808.5925	-81404.804	NA
133808.5925	-81404.804	NA
135808.5925	-81404.804	NA
137808.5925	-81404.804	NA
139808.5925	-81404.804	NA
141808.5925	-81404.804	NA
143808.5925	-81404.804	NA
145808.5925	-81404.804	NA
147808.5925	-81404.804	NA
149808.5925	-81404.804	NA
151808.5925	-81404.804	NA
153808.5925	-81404.804	NA
155808.5925	-81404.804	NA
157808.5925	-81404.804	NA
159808.5925	-81404.804	NA
161808.5925	-81404.804	NA
-118191.4075	-83404.804	NA
-116191.4075	-83404.804	NA
-114191.4075	-83404.804	NA
-112191.4075	-83404.804	230
-110191.4075	-83404.804	230
-108191.4075	-83404.804	230
-106191.4075	-83404.804	123
-104191.4075	-83404.804	123
-102191.4075	-83404.804	123
-100191.4075	-83404.804	123
-98191.4075	-83404.804	123
-96191.4075	-83404.804	123
-94191.4075	-83404.804	117
-92191.4075	-83404.804	123
-90191.4075	-83404.804	117
-88191.4075	-83404.804	117
-86191.4075	-83404.804	117
-84191.4075	-83404.804	117
-82191.4075	-83404.804	117
-80191.4075	-83404.804	260
-78191.4075	-83404.804	260
-76191.4075	-83404.804	260
-74191.4075	-83404.804	260
-72191.4075	-83404.804	260
-70191.4075	-83404.804	260
-68191.4075	-83404.804	260
-66191.4075	-83404.804	47
-64191.4075	-83404.804	47
-62191.4075	-83404.804	47
-60191.4075	-83404.804	47
-58191.4075	-83404.804	47
-56191.4075	-83404.804	47
-54191.4075	-83404.804	47
-52191.4075	-83404.804	47
-50191.4075	-83404.804	47
-48191.4075	-83404.804	47
-46191.4075	-83404.804	47
-44191.4075	-83404.804	78
-42191.4075	-83404.804	78
-40191.4075	-83404.804	78
-38191.4075	-83404.804	78
-36191.4075	-83404.804	78
-34191.4075	-83404.804	78
-32191.4075	-83404.804	78
-30191.4075	-83404.804	78
-28191.4075	-83404.804	78
-26191.4075	-83404.804	78
-24191.4075	-83404.804	78
-22191.4075	-83404.804	78
-20191.4075	-83404.804	78
-18191.4075	-83404.804	78
-16191.4075	-83404.804	78
-14191.4075	-83404.804	78
-12191.4075	-83404.804	78
-10191.4075	-83404.804	151
-8191.4075	-83404.804	151
-6191.4075	-83404.804	151
-4191.4075	-83404.804	151
-2191.4075	-83404.804	151
-191.407500000001	-83404.804	151
1808.5925	-83404.804	151
3808.5925	-83404.804	151
5808.5925	-83404.804	151
7808.5925	-83404.804	151
9808.5925	-83404.804	151
11808.5925	-83404.804	151
13808.5925	-83404.804	151
15808.5925	-83404.804	151
17808.5925	-83404.804	151
19808.5925	-83404.804	151
21808.5925	-83404.804	34
23808.5925	-83404.804	233
25808.5925	-83404.804	233
27808.5925	-83404.804	233
29808.5925	-83404.804	233
31808.5925	-83404.804	233
33808.5925	-83404.804	87
35808.5925	-83404.804	87
37808.5925	-83404.804	233
39808.5925	-83404.804	87
41808.5925	-83404.804	233
43808.5925	-83404.804	87
45808.5925	-83404.804	87
47808.5925	-83404.804	87
49808.5925	-83404.804	87
51808.5925	-83404.804	87
53808.5925	-83404.804	87
55808.5925	-83404.804	87
57808.5925	-83404.804	49
59808.5925	-83404.804	49
61808.5925	-83404.804	146
63808.5925	-83404.804	146
65808.5925	-83404.804	146
67808.5925	-83404.804	82
69808.5925	-83404.804	82
71808.5925	-83404.804	82
73808.5925	-83404.804	82
75808.5925	-83404.804	82
77808.5925	-83404.804	82
79808.5925	-83404.804	82
81808.5925	-83404.804	82
83808.5925	-83404.804	82
85808.5925	-83404.804	82
87808.5925	-83404.804	82
89808.5925	-83404.804	82
91808.5925	-83404.804	82
93808.5925	-83404.804	57
95808.5925	-83404.804	NA
97808.5925	-83404.804	NA
99808.5925	-83404.804	NA
101808.5925	-83404.804	NA
103808.5925	-83404.804	NA
105808.5925	-83404.804	NA
107808.5925	-83404.804	NA
109808.5925	-83404.804	NA
111808.5925	-83404.804	NA
113808.5925	-83404.804	NA
115808.5925	-83404.804	NA
117808.5925	-83404.804	NA
119808.5925	-83404.804	NA
121808.5925	-83404.804	NA
123808.5925	-83404.804	NA
125808.5925	-83404.804	NA
127808.5925	-83404.804	NA
129808.5925	-83404.804	NA
131808.5925	-83404.804	NA
133808.5925	-83404.804	NA
135808.5925	-83404.804	NA
137808.5925	-83404.804	NA
139808.5925	-83404.804	NA
141808.5925	-83404.804	NA
143808.5925	-83404.804	NA
145808.5925	-83404.804	NA
147808.5925	-83404.804	NA
149808.5925	-83404.804	NA
151808.5925	-83404.804	NA
153808.5925	-83404.804	NA
155808.5925	-83404.804	NA
157808.5925	-83404.804	NA
159808.5925	-83404.804	NA
161808.5925	-83404.804	NA
-118191.4075	-85404.804	NA
-116191.4075	-85404.804	NA
-114191.4075	-85404.804	NA
-112191.4075	-85404.804	230
-110191.4075	-85404.804	230
-108191.4075	-85404.804	230
-106191.4075	-85404.804	230
-104191.4075	-85404.804	123
-102191.4075	-85404.804	123
-100191.4075	-85404.804	123
-98191.4075	-85404.804	123
-96191.4075	-85404.804	123
-94191.4075	-85404.804	117
-92191.4075	-85404.804	117
-90191.4075	-85404.804	117
-88191.4075	-85404.804	117
-86191.4075	-85404.804	117
-84191.4075	-85404.804	117
-82191.4075	-85404.804	260
-80191.4075	-85404.804	260
-78191.4075	-85404.804	260
-76191.4075	-85404.804	260
-74191.4075	-85404.804	260
-72191.4075	-85404.804	260
-70191.4075	-85404.804	260
-68191.4075	-85404.804	260
-66191.4075	-85404.804	47
-64191.4075	-85404.804	47
-62191.4075	-85404.804	47
-60191.4075	-85404.804	47
-58191.4075	-85404.804	47
-56191.4075	-85404.804	47
-54191.4075	-85404.804	47
-52191.4075	-85404.804	47
-50191.4075	-85404.804	47
-48191.4075	-85404.804	47
-46191.4075	-85404.804	47
-44191.4075	-85404.804	78
-42191.4075	-85404.804	78
-40191.4075	-85404.804	78
-38191.4075	-85404.804	78
-36191.4075	-85404.804	78
-34191.4075	-85404.804	78
-32191.4075	-85404.804	78
-30191.4075	-85404.804	78
-28191.4075	-85404.804	78
-26191.4075	-85404.804	78
-24191.4075	-85404.804	78
-22191.4075	-85404.804	78
-20191.4075	-85404.804	78
-18191.4075	-85404.804	78
-16191.4075	-85404.804	78
-14191.4075	-85404.804	78
-12191.4075	-85404.804	78
-10191.4075	-85404.804	151
-8191.4075	-85404.804	151
-6191.4075	-85404.804	151
-4191.4075	-85404.804	151
-2191.4075	-85404.804	151
-191.407500000001	-85404.804	151
1808.5925	-85404.804	151
3808.5925	-85404.804	151
5808.5925	-85404.804	151
7808.5925	-85404.804	151
9808.5925	-85404.804	151
11808.5925	-85404.804	151
13808.5925	-85404.804	151
15808.5925	-85404.804	151
17808.5925	-85404.804	151
19808.5925	-85404.804	34
21808.5925	-85404.804	34
23808.5925	-85404.804	34
25808.5925	-85404.804	34
27808.5925	-85404.804	34
29808.5925	-85404.804	233
31808.5925	-85404.804	87
33808.5925	-85404.804	87
35808.5925	-85404.804	87
37808.5925	-85404.804	87
39808.5925	-85404.804	87
41808.5925	-85404.804	87
43808.5925	-85404.804	87
45808.5925	-85404.804	87
47808.5925	-85404.804	87
49808.5925	-85404.804	87
51808.5925	-85404.804	87
53808.5925	-85404.804	87
55808.5925	-85404.804	87
57808.5925	-85404.804	49
59808.5925	-85404.804	49
61808.5925	-85404.804	146
63808.5925	-85404.804	146
65808.5925	-85404.804	82
67808.5925	-85404.804	82
69808.5925	-85404.804	82
71808.5925	-85404.804	82
73808.5925	-85404.804	82
75808.5925	-85404.804	82
77808.5925	-85404.804	82
79808.5925	-85404.804	82
81808.5925	-85404.804	82
83808.5925	-85404.804	82
85808.5925	-85404.804	82
87808.5925	-85404.804	82
89808.5925	-85404.804	82
91808.5925	-85404.804	82
93808.5925	-85404.804	82
95808.5925	-85404.804	NA
97808.5925	-85404.804	NA
99808.5925	-85404.804	NA
101808.5925	-85404.804	NA
103808.5925	-85404.804	NA
105808.5925	-85404.804	NA
107808.5925	-85404.804	NA
109808.5925	-85404.804	NA
111808.5925	-85404.804	NA
113808.5925	-85404.804	NA
115808.5925	-85404.804	NA
117808.5925	-85404.804	NA
119808.5925	-85404.804	NA
121808.5925	-85404.804	NA
123808.5925	-85404.804	NA
125808.5925	-85404.804	NA
127808.5925	-85404.804	NA
129808.5925	-85404.804	NA
131808.5925	-85404.804	NA
133808.5925	-85404.804	NA
135808.5925	-85404.804	NA
137808.5925	-85404.804	NA
139808.5925	-85404.804	NA
141808.5925	-85404.804	NA
143808.5925	-85404.804	NA
145808.5925	-85404.804	NA
147808.5925	-85404.804	NA
149808.5925	-85404.804	NA
151808.5925	-85404.804	NA
153808.5925	-85404.804	NA
155808.5925	-85404.804	NA
157808.5925	-85404.804	NA
159808.5925	-85404.804	NA
161808.5925	-85404.804	NA
-118191.4075	-87404.804	NA
-116191.4075	-87404.804	NA
-114191.4075	-87404.804	NA
-112191.4075	-87404.804	230
-110191.4075	-87404.804	230
-108191.4075	-87404.804	230
-106191.4075	-87404.804	230
-104191.4075	-87404.804	230
-102191.4075	-87404.804	230
-100191.4075	-87404.804	230
-98191.4075	-87404.804	230
-96191.4075	-87404.804	123
-94191.4075	-87404.804	117
-92191.4075	-87404.804	117
-90191.4075	-87404.804	117
-88191.4075	-87404.804	117
-86191.4075	-87404.804	117
-84191.4075	-87404.804	260
-82191.4075	-87404.804	260
-80191.4075	-87404.804	260
-78191.4075	-87404.804	260
-76191.4075	-87404.804	260
-74191.4075	-87404.804	260
-72191.4075	-87404.804	260
-70191.4075	-87404.804	260
-68191.4075	-87404.804	47
-66191.4075	-87404.804	47
-64191.4075	-87404.804	47
-62191.4075	-87404.804	47
-60191.4075	-87404.804	47
-58191.4075	-87404.804	47
-56191.4075	-87404.804	47
-54191.4075	-87404.804	47
-52191.4075	-87404.804	47
-50191.4075	-87404.804	47
-48191.4075	-87404.804	47
-46191.4075	-87404.804	47
-44191.4075	-87404.804	78
-42191.4075	-87404.804	78
-40191.4075	-87404.804	78
-38191.4075	-87404.804	78
-36191.4075	-87404.804	78
-34191.4075	-87404.804	78
-32191.4075	-87404.804	78
-30191.4075	-87404.804	78
-28191.4075	-87404.804	78
-26191.4075	-87404.804	78
-24191.4075	-87404.804	78
-22191.4075	-87404.804	78
-20191.4075	-87404.804	78
-18191.4075	-87404.804	78
-16191.4075	-87404.804	78
-14191.4075	-87404.804	78
-12191.4075	-87404.804	78
-10191.4075	-87404.804	78
-8191.4075	-87404.804	78
-6191.4075	-87404.804	151
-4191.4075	-87404.804	151
-2191.4075	-87404.804	151
-191.407500000001	-87404.804	151
1808.5925	-87404.804	151
3808.5925	-87404.804	151
5808.5925	-87404.804	151
7808.5925	-87404.804	151
9808.5925	-87404.804	151
11808.5925	-87404.804	151
13808.5925	-87404.804	151
15808.5925	-87404.804	34
17808.5925	-87404.804	34
19808.5925	-87404.804	34
21808.5925	-87404.804	34
23808.5925	-87404.804	34
25808.5925	-87404.804	34
27808.5925	-87404.804	34
29808.5925	-87404.804	34
31808.5925	-87404.804	34
33808.5925	-87404.804	87
35808.5925	-87404.804	87
37808.5925	-87404.804	87
39808.5925	-87404.804	87
41808.5925	-87404.804	87
43808.5925	-87404.804	87
45808.5925	-87404.804	87
47808.5925	-87404.804	87
49808.5925	-87404.804	87
51808.5925	-87404.804	87
53808.5925	-87404.804	87
55808.5925	-87404.804	87
57808.5925	-87404.804	49
59808.5925	-87404.804	49
61808.5925	-87404.804	146
63808.5925	-87404.804	146
65808.5925	-87404.804	82
67808.5925	-87404.804	82
69808.5925	-87404.804	82
71808.5925	-87404.804	82
73808.5925	-87404.804	82
75808.5925	-87404.804	82
77808.5925	-87404.804	82
79808.5925	-87404.804	82
81808.5925	-87404.804	82
83808.5925	-87404.804	82
85808.5925	-87404.804	82
87808.5925	-87404.804	82
89808.5925	-87404.804	82
91808.5925	-87404.804	82
93808.5925	-87404.804	82
95808.5925	-87404.804	NA
97808.5925	-87404.804	NA
99808.5925	-87404.804	NA
101808.5925	-87404.804	NA
103808.5925	-87404.804	NA
105808.5925	-87404.804	NA
107808.5925	-87404.804	NA
109808.5925	-87404.804	NA
111808.5925	-87404.804	NA
113808.5925	-87404.804	NA
115808.5925	-87404.804	NA
117808.5925	-87404.804	NA
119808.5925	-87404.804	NA
121808.5925	-87404.804	NA
123808.5925	-87404.804	NA
125808.5925	-87404.804	NA
127808.5925	-87404.804	NA
129808.5925	-87404.804	NA
131808.5925	-87404.804	NA
133808.5925	-87404.804	NA
135808.5925	-87404.804	NA
137808.5925	-87404.804	NA
139808.5925	-87404.804	NA
141808.5925	-87404.804	NA
143808.5925	-87404.804	NA
145808.5925	-87404.804	NA
147808.5925	-87404.804	NA
149808.5925	-87404.804	NA
151808.5925	-87404.804	NA
153808.5925	-87404.804	NA
155808.5925	-87404.804	NA
157808.5925	-87404.804	NA
159808.5925	-87404.804	NA
161808.5925	-87404.804	NA
-118191.4075	-89404.804	NA
-116191.4075	-89404.804	NA
-114191.4075	-89404.804	230
-112191.4075	-89404.804	230
-110191.4075	-89404.804	230
-108191.4075	-89404.804	230
-106191.4075	-89404.804	230
-104191.4075	-89404.804	230
-102191.4075	-89404.804	230
-100191.4075	-89404.804	230
-98191.4075	-89404.804	230
-96191.4075	-89404.804	230
-94191.4075	-89404.804	117
-92191.4075	-89404.804	117
-90191.4075	-89404.804	117
-88191.4075	-89404.804	117
-86191.4075	-89404.804	117
-84191.4075	-89404.804	260
-82191.4075	-89404.804	260
-80191.4075	-89404.804	260
-78191.4075	-89404.804	260
-76191.4075	-89404.804	260
-74191.4075	-89404.804	260
-72191.4075	-89404.804	260
-70191.4075	-89404.804	260
-68191.4075	-89404.804	47
-66191.4075	-89404.804	47
-64191.4075	-89404.804	47
-62191.4075	-89404.804	47
-60191.4075	-89404.804	47
-58191.4075	-89404.804	47
-56191.4075	-89404.804	47
-54191.4075	-89404.804	47
-52191.4075	-89404.804	47
-50191.4075	-89404.804	47
-48191.4075	-89404.804	47
-46191.4075	-89404.804	78
-44191.4075	-89404.804	78
-42191.4075	-89404.804	78
-40191.4075	-89404.804	78
-38191.4075	-89404.804	78
-36191.4075	-89404.804	78
-34191.4075	-89404.804	78
-32191.4075	-89404.804	78
-30191.4075	-89404.804	78
-28191.4075	-89404.804	78
-26191.4075	-89404.804	78
-24191.4075	-89404.804	78
-22191.4075	-89404.804	78
-20191.4075	-89404.804	78
-18191.4075	-89404.804	78
-16191.4075	-89404.804	78
-14191.4075	-89404.804	78
-12191.4075	-89404.804	78
-10191.4075	-89404.804	78
-8191.4075	-89404.804	78
-6191.4075	-89404.804	78
-4191.4075	-89404.804	78
-2191.4075	-89404.804	151
-191.407500000001	-89404.804	151
1808.5925	-89404.804	151
3808.5925	-89404.804	151
5808.5925	-89404.804	151
7808.5925	-89404.804	151
9808.5925	-89404.804	151
11808.5925	-89404.804	151
13808.5925	-89404.804	151
15808.5925	-89404.804	34
17808.5925	-89404.804	34
19808.5925	-89404.804	34
21808.5925	-89404.804	34
23808.5925	-89404.804	34
25808.5925	-89404.804	34
27808.5925	-89404.804	34
29808.5925	-89404.804	34
31808.5925	-89404.804	34
33808.5925	-89404.804	34
35808.5925	-89404.804	34
37808.5925	-89404.804	87
39808.5925	-89404.804	87
41808.5925	-89404.804	87
43808.5925	-89404.804	87
45808.5925	-89404.804	87
47808.5925	-89404.804	87
49808.5925	-89404.804	87
51808.5925	-89404.804	87
53808.5925	-89404.804	87
55808.5925	-89404.804	49
57808.5925	-89404.804	49
59808.5925	-89404.804	49
61808.5925	-89404.804	49
63808.5925	-89404.804	82
65808.5925	-89404.804	82
67808.5925	-89404.804	82
69808.5925	-89404.804	82
71808.5925	-89404.804	82
73808.5925	-89404.804	82
75808.5925	-89404.804	82
77808.5925	-89404.804	82
79808.5925	-89404.804	82
81808.5925	-89404.804	82
83808.5925	-89404.804	82
85808.5925	-89404.804	82
87808.5925	-89404.804	82
89808.5925	-89404.804	82
91808.5925	-89404.804	82
93808.5925	-89404.804	NA
95808.5925	-89404.804	NA
97808.5925	-89404.804	NA
99808.5925	-89404.804	NA
101808.5925	-89404.804	NA
103808.5925	-89404.804	NA
105808.5925	-89404.804	NA
107808.5925	-89404.804	NA
109808.5925	-89404.804	NA
111808.5925	-89404.804	NA
113808.5925	-89404.804	NA
115808.5925	-89404.804	NA
117808.5925	-89404.804	NA
119808.5925	-89404.804	NA
121808.5925	-89404.804	NA
123808.5925	-89404.804	NA
125808.5925	-89404.804	NA
127808.5925	-89404.804	NA
129808.5925	-89404.804	NA
131808.5925	-89404.804	NA
133808.5925	-89404.804	NA
135808.5925	-89404.804	NA
137808.5925	-89404.804	NA
139808.5925	-89404.804	NA
141808.5925	-89404.804	NA
143808.5925	-89404.804	NA
145808.5925	-89404.804	NA
147808.5925	-89404.804	NA
149808.5925	-89404.804	NA
151808.5925	-89404.804	NA
153808.5925	-89404.804	NA
155808.5925	-89404.804	NA
157808.5925	-89404.804	NA
159808.5925	-89404.804	NA
161808.5925	-89404.804	NA
-118191.4075	-91404.804	NA
-116191.4075	-91404.804	NA
-114191.4075	-91404.804	230
-112191.4075	-91404.804	230
-110191.4075	-91404.804	230
-108191.4075	-91404.804	230
-106191.4075	-91404.804	230
-104191.4075	-91404.804	230
-102191.4075	-91404.804	230
-100191.4075	-91404.804	230
-98191.4075	-91404.804	230
-96191.4075	-91404.804	230
-94191.4075	-91404.804	117
-92191.4075	-91404.804	117
-90191.4075	-91404.804	117
-88191.4075	-91404.804	117
-86191.4075	-91404.804	117
-84191.4075	-91404.804	117
-82191.4075	-91404.804	117
-80191.4075	-91404.804	260
-78191.4075	-91404.804	NA
-76191.4075	-91404.804	260
-74191.4075	-91404.804	260
-72191.4075	-91404.804	260
-70191.4075	-91404.804	47
-68191.4075	-91404.804	47
-66191.4075	-91404.804	47
-64191.4075	-91404.804	47
-62191.4075	-91404.804	47
-60191.4075	-91404.804	47
-58191.4075	-91404.804	47
-56191.4075	-91404.804	47
-54191.4075	-91404.804	47
-52191.4075	-91404.804	47
-50191.4075	-91404.804	47
-48191.4075	-91404.804	47
-46191.4075	-91404.804	78
-44191.4075	-91404.804	78
-42191.4075	-91404.804	78
-40191.4075	-91404.804	78
-38191.4075	-91404.804	78
-36191.4075	-91404.804	78
-34191.4075	-91404.804	78
-32191.4075	-91404.804	78
-30191.4075	-91404.804	78
-28191.4075	-91404.804	78
-26191.4075	-91404.804	78
-24191.4075	-91404.804	78
-22191.4075	-91404.804	78
-20191.4075	-91404.804	148
-18191.4075	-91404.804	78
-16191.4075	-91404.804	148
-14191.4075	-91404.804	148
-12191.4075	-91404.804	78
-10191.4075	-91404.804	78
-8191.4075	-91404.804	78
-6191.4075	-91404.804	78
-4191.4075	-91404.804	151
-2191.4075	-91404.804	151
-191.407500000001	-91404.804	151
1808.5925	-91404.804	151
3808.5925	-91404.804	151
5808.5925	-91404.804	34
7808.5925	-91404.804	151
9808.5925	-91404.804	151
11808.5925	-91404.804	151
13808.5925	-91404.804	34
15808.5925	-91404.804	34
17808.5925	-91404.804	34
19808.5925	-91404.804	34
21808.5925	-91404.804	34
23808.5925	-91404.804	34
25808.5925	-91404.804	34
27808.5925	-91404.804	34
29808.5925	-91404.804	34
31808.5925	-91404.804	34
33808.5925	-91404.804	34
35808.5925	-91404.804	34
37808.5925	-91404.804	87
39808.5925	-91404.804	87
41808.5925	-91404.804	87
43808.5925	-91404.804	87
45808.5925	-91404.804	87
47808.5925	-91404.804	87
49808.5925	-91404.804	87
51808.5925	-91404.804	87
53808.5925	-91404.804	87
55808.5925	-91404.804	87
57808.5925	-91404.804	49
59808.5925	-91404.804	49
61808.5925	-91404.804	49
63808.5925	-91404.804	82
65808.5925	-91404.804	82
67808.5925	-91404.804	82
69808.5925	-91404.804	82
71808.5925	-91404.804	82
73808.5925	-91404.804	82
75808.5925	-91404.804	82
77808.5925	-91404.804	82
79808.5925	-91404.804	82
81808.5925	-91404.804	82
83808.5925	-91404.804	82
85808.5925	-91404.804	82
87808.5925	-91404.804	82
89808.5925	-91404.804	82
91808.5925	-91404.804	NA
93808.5925	-91404.804	NA
95808.5925	-91404.804	NA
97808.5925	-91404.804	NA
99808.5925	-91404.804	NA
101808.5925	-91404.804	NA
103808.5925	-91404.804	NA
105808.5925	-91404.804	NA
107808.5925	-91404.804	NA
109808.5925	-91404.804	NA
111808.5925	-91404.804	NA
113808.5925	-91404.804	NA
115808.5925	-91404.804	NA
117808.5925	-91404.804	NA
119808.5925	-91404.804	NA
121808.5925	-91404.804	NA
123808.5925	-91404.804	NA
125808.5925	-91404.804	NA
127808.5925	-91404.804	NA
129808.5925	-91404.804	NA
131808.5925	-91404.804	NA
133808.5925	-91404.804	NA
135808.5925	-91404.804	NA
137808.5925	-91404.804	NA
139808.5925	-91404.804	NA
141808.5925	-91404.804	NA
143808.5925	-91404.804	NA
145808.5925	-91404.804	NA
147808.5925	-91404.804	NA
149808.5925	-91404.804	NA
151808.5925	-91404.804	NA
153808.5925	-91404.804	NA
155808.5925	-91404.804	NA
157808.5925	-91404.804	NA
159808.5925	-91404.804	NA
161808.5925	-91404.804	NA
-118191.4075	-93404.804	NA
-116191.4075	-93404.804	230
-114191.4075	-93404.804	230
-112191.4075	-93404.804	230
-110191.4075	-93404.804	230
-108191.4075	-93404.804	230
-106191.4075	-93404.804	230
-104191.4075	-93404.804	230
-102191.4075	-93404.804	230
-100191.4075	-93404.804	230
-98191.4075	-93404.804	230
-96191.4075	-93404.804	230
-94191.4075	-93404.804	162
-92191.4075	-93404.804	117
-90191.4075	-93404.804	117
-88191.4075	-93404.804	117
-86191.4075	-93404.804	117
-84191.4075	-93404.804	117
-82191.4075	-93404.804	260
-80191.4075	-93404.804	NA
-78191.4075	-93404.804	NA
-76191.4075	-93404.804	260
-74191.4075	-93404.804	260
-72191.4075	-93404.804	47
-70191.4075	-93404.804	47
-68191.4075	-93404.804	47
-66191.4075	-93404.804	47
-64191.4075	-93404.804	47
-62191.4075	-93404.804	47
-60191.4075	-93404.804	47
-58191.4075	-93404.804	47
-56191.4075	-93404.804	47
-54191.4075	-93404.804	47
-52191.4075	-93404.804	47
-50191.4075	-93404.804	47
-48191.4075	-93404.804	150
-46191.4075	-93404.804	78
-44191.4075	-93404.804	78
-42191.4075	-93404.804	150
-40191.4075	-93404.804	78
-38191.4075	-93404.804	78
-36191.4075	-93404.804	78
-34191.4075	-93404.804	78
-32191.4075	-93404.804	78
-30191.4075	-93404.804	78
-28191.4075	-93404.804	78
-26191.4075	-93404.804	148
-24191.4075	-93404.804	78
-22191.4075	-93404.804	148
-20191.4075	-93404.804	148
-18191.4075	-93404.804	148
-16191.4075	-93404.804	148
-14191.4075	-93404.804	148
-12191.4075	-93404.804	148
-10191.4075	-93404.804	78
-8191.4075	-93404.804	78
-6191.4075	-93404.804	78
-4191.4075	-93404.804	78
-2191.4075	-93404.804	151
-191.407500000001	-93404.804	151
1808.5925	-93404.804	151
3808.5925	-93404.804	34
5808.5925	-93404.804	34
7808.5925	-93404.804	34
9808.5925	-93404.804	34
11808.5925	-93404.804	34
13808.5925	-93404.804	34
15808.5925	-93404.804	34
17808.5925	-93404.804	34
19808.5925	-93404.804	34
21808.5925	-93404.804	34
23808.5925	-93404.804	34
25808.5925	-93404.804	34
27808.5925	-93404.804	34
29808.5925	-93404.804	34
31808.5925	-93404.804	34
33808.5925	-93404.804	34
35808.5925	-93404.804	34
37808.5925	-93404.804	34
39808.5925	-93404.804	87
41808.5925	-93404.804	87
43808.5925	-93404.804	87
45808.5925	-93404.804	87
47808.5925	-93404.804	87
49808.5925	-93404.804	87
51808.5925	-93404.804	87
53808.5925	-93404.804	87
55808.5925	-93404.804	87
57808.5925	-93404.804	49
59808.5925	-93404.804	49
61808.5925	-93404.804	49
63808.5925	-93404.804	82
65808.5925	-93404.804	82
67808.5925	-93404.804	82
69808.5925	-93404.804	82
71808.5925	-93404.804	273
73808.5925	-93404.804	273
75808.5925	-93404.804	273
77808.5925	-93404.804	273
79808.5925	-93404.804	82
81808.5925	-93404.804	82
83808.5925	-93404.804	82
85808.5925	-93404.804	82
87808.5925	-93404.804	82
89808.5925	-93404.804	82
91808.5925	-93404.804	NA
93808.5925	-93404.804	NA
95808.5925	-93404.804	NA
97808.5925	-93404.804	NA
99808.5925	-93404.804	NA
101808.5925	-93404.804	NA
103808.5925	-93404.804	NA
105808.5925	-93404.804	NA
107808.5925	-93404.804	NA
109808.5925	-93404.804	NA
111808.5925	-93404.804	NA
113808.5925	-93404.804	NA
115808.5925	-93404.804	NA
117808.5925	-93404.804	NA
119808.5925	-93404.804	NA
121808.5925	-93404.804	NA
123808.5925	-93404.804	NA
125808.5925	-93404.804	NA
127808.5925	-93404.804	NA
129808.5925	-93404.804	NA
131808.5925	-93404.804	NA
133808.5925	-93404.804	NA
135808.5925	-93404.804	NA
137808.5925	-93404.804	NA
139808.5925	-93404.804	NA
141808.5925	-93404.804	NA
143808.5925	-93404.804	NA
145808.5925	-93404.804	NA
147808.5925	-93404.804	NA
149808.5925	-93404.804	NA
151808.5925	-93404.804	NA
153808.5925	-93404.804	NA
155808.5925	-93404.804	NA
157808.5925	-93404.804	NA
159808.5925	-93404.804	NA
161808.5925	-93404.804	NA
-118191.4075	-95404.804	NA
-116191.4075	-95404.804	230
-114191.4075	-95404.804	230
-112191.4075	-95404.804	230
-110191.4075	-95404.804	230
-108191.4075	-95404.804	230
-106191.4075	-95404.804	230
-104191.4075	-95404.804	230
-102191.4075	-95404.804	230
-100191.4075	-95404.804	230
-98191.4075	-95404.804	230
-96191.4075	-95404.804	230
-94191.4075	-95404.804	162
-92191.4075	-95404.804	162
-90191.4075	-95404.804	117
-88191.4075	-95404.804	117
-86191.4075	-95404.804	117
-84191.4075	-95404.804	117
-82191.4075	-95404.804	NA
-80191.4075	-95404.804	NA
-78191.4075	-95404.804	NA
-76191.4075	-95404.804	NA
-74191.4075	-95404.804	260
-72191.4075	-95404.804	10
-70191.4075	-95404.804	47
-68191.4075	-95404.804	47
-66191.4075	-95404.804	47
-64191.4075	-95404.804	47
-62191.4075	-95404.804	47
-60191.4075	-95404.804	47
-58191.4075	-95404.804	47
-56191.4075	-95404.804	47
-54191.4075	-95404.804	47
-52191.4075	-95404.804	47
-50191.4075	-95404.804	150
-48191.4075	-95404.804	150
-46191.4075	-95404.804	150
-44191.4075	-95404.804	150
-42191.4075	-95404.804	150
-40191.4075	-95404.804	78
-38191.4075	-95404.804	78
-36191.4075	-95404.804	78
-34191.4075	-95404.804	78
-32191.4075	-95404.804	78
-30191.4075	-95404.804	78
-28191.4075	-95404.804	78
-26191.4075	-95404.804	148
-24191.4075	-95404.804	148
-22191.4075	-95404.804	148
-20191.4075	-95404.804	148
-18191.4075	-95404.804	148
-16191.4075	-95404.804	148
-14191.4075	-95404.804	148
-12191.4075	-95404.804	148
-10191.4075	-95404.804	148
-8191.4075	-95404.804	148
-6191.4075	-95404.804	148
-4191.4075	-95404.804	78
-2191.4075	-95404.804	151
-191.407500000001	-95404.804	78
1808.5925	-95404.804	34
3808.5925	-95404.804	34
5808.5925	-95404.804	34
7808.5925	-95404.804	34
9808.5925	-95404.804	34
11808.5925	-95404.804	34
13808.5925	-95404.804	34
15808.5925	-95404.804	34
17808.5925	-95404.804	34
19808.5925	-95404.804	34
21808.5925	-95404.804	34
23808.5925	-95404.804	34
